2011-03-25 00:00:00,6.33823619
2011-03-26 00:00:00,4.7801
2011-03-27 00:00:00,5.8772327
2011-03-28 00:00:00,4.863
2011-03-29 00:00:00,3.7901
2011-03-30 00:00:00,3.93090001
2011-03-31 00:00:00,4.16
2011-04-01 00:00:00,3.1
2011-04-02 00:00:00,2.99040002
2011-04-03 00:00:00,3.15010002
2011-04-04 00:00:00,5.896868
2011-04-05 00:00:00,5.4307
2011-04-06 00:00:00,5.60040001
2011-04-07 00:00:00,3.1702
2011-04-08 00:00:00,3.8001
2011-04-09 00:00:00,4.18
2011-04-10 00:00:00,5.14
2011-04-11 00:00:00,4.72078885
2011-04-12 00:00:00,4.46474318
2011-04-13 00:00:00,3.67138575
2011-04-14 00:00:00,15.5231
2011-04-15 00:00:00,2.15104348
2011-04-16 00:00:00,3.80988576
2011-04-17 00:00:00,1.9425
2011-04-18 00:00:00,2.23520399
2011-04-19 00:00:00,5.88128213
2011-04-20 00:00:00,7.35490728
2011-04-21 00:00:00,3.63999931
2011-04-22 00:00:00,4.3937338
2011-04-23 00:00:00,5.3103
2011-04-24 00:00:00,7.36302226
2011-04-25 00:00:00,7.87326592
2011-04-26 00:00:00,5.52887739
2011-04-27 00:00:00,8.94869711
2011-04-28 00:00:00,6.39308182
2011-04-29 00:00:00,7.01488483
2011-04-30 00:00:00,9.56621478
2011-05-01 00:00:00,11.51184732
2011-05-02 00:00:00,6.64908916
2011-05-03 00:00:00,4.72487624
2011-05-04 00:00:00,5.73991629
2011-05-05 00:00:00,7.74210231
2011-05-06 00:00:00,9.48622833
2011-05-07 00:00:00,6.804853
2011-05-08 00:00:00,5.95522686
2011-05-09 00:00:00,11.69832794
2011-05-10 00:00:00,7.41932207
2011-05-11 00:00:00,9.66501217
2011-05-12 00:00:00,5.60952486
2011-05-13 00:00:00,11.3227713
2011-05-14 00:00:00,13.88461025
2011-05-15 00:00:00,14.44747033
2011-05-16 00:00:00,15.61282785
2011-05-17 00:00:00,13.29486724
2011-05-18 00:00:00,16.69735463
2011-05-19 00:00:00,18.61140679
2011-05-20 00:00:00,16.95989301
2011-05-21 00:00:00,19.00720349
2011-05-22 00:00:00,21.16861654
2011-05-23 00:00:00,19.12275662
2011-05-24 00:00:00,19.09579145
2011-05-25 00:00:00,21.39997947
2011-05-26 00:00:00,20.2567875
2011-05-27 00:00:00,16.43284651
2011-05-28 00:00:00,13.1819608
2011-05-29 00:00:00,14.43394585
2011-05-30 00:00:00,15.95794968
2011-05-31 00:00:00,20.95768475
2011-06-01 00:00:00,21.6219555
2011-06-02 00:00:00,25.08212749
2011-06-03 00:00:00,26.6377786
2011-06-04 00:00:00,31.68367067
2011-06-05 00:00:00,23.52063186
2011-06-06 00:00:00,26.458909
2011-06-07 00:00:00,28.53132133
2011-06-08 00:00:00,39.21740563
2011-06-09 00:00:00,48.4001229
2011-06-10 00:00:00,37.85372624
2011-06-11 00:00:00,36.72083742
2011-06-12 00:00:00,41.15152999
2011-06-13 00:00:00,40.65158133
2011-06-14 00:00:00,33.47003135
2011-06-15 00:00:00,42.43918865
2011-06-16 00:00:00,31.72265722
2011-06-17 00:00:00,30.76697918
2011-06-18 00:00:00,30.27588907
2011-06-19 00:00:00,26.78637934
2011-06-20 00:00:00,21.06156276
2011-06-21 00:00:00,18.24724796
2011-06-22 00:00:00,17.88992398
2011-06-23 00:00:00,16.04724236
2011-06-24 00:00:00,15.10772997
2011-06-25 00:00:00,21.99481921
2011-06-26 00:00:00,22.58593178
2011-06-27 00:00:00,28.5009098
2011-06-28 00:00:00,21.04399723
2011-06-29 00:00:00,20.27653059
2011-06-30 00:00:00,18.31708499
2011-07-01 00:00:00,16.95778436
2011-07-02 00:00:00,17.63908177
2011-07-03 00:00:00,12.95560401
2011-07-04 00:00:00,15.26228889
2011-07-05 00:00:00,17.1050446
2011-07-06 00:00:00,18.73264167
2011-07-07 00:00:00,14.78154774
2011-07-08 00:00:00,13.00884717
2011-07-09 00:00:00,13.50615094
2011-07-10 00:00:00,12.79683879
2011-07-11 00:00:00,13.77107564
2011-07-12 00:00:00,12.17776867
2011-07-13 00:00:00,15.64254982
2011-07-14 00:00:00,14.32494418
2011-07-15 00:00:00,13.93294757
2011-07-16 00:00:00,13.44019776
2011-07-17 00:00:00,12.45441972
2011-07-18 00:00:00,10.45340351
2011-07-19 00:00:00,17.08671088
2011-07-20 00:00:00,11.50496853
2011-07-21 00:00:00,9.3605919
2011-07-22 00:00:00,11.77873472
2011-07-23 00:00:00,9.81383186
2011-07-24 00:00:00,7.9042719
2011-07-25 00:00:00,13.19779016
2011-07-26 00:00:00,8.61433947
2011-07-27 00:00:00,9.17862736
2011-07-28 00:00:00,7.45699769
2011-07-29 00:00:00,6.6564493
2011-07-30 00:00:00,6.60580997
2011-07-31 00:00:00,6.12797681
2011-08-01 00:00:00,7.45372377
2011-08-02 00:00:00,7.8853759
2011-08-03 00:00:00,7.49064465
2011-08-04 00:00:00,8.65111491
2011-08-05 00:00:00,6.39034612
2011-08-06 00:00:00,7.4397722
2011-08-07 00:00:00,22.92516799
2011-08-08 00:00:00,8.01767941
2011-08-09 00:00:00,11.0804063
2011-08-10 00:00:00,9.43100171
2011-08-11 00:00:00,8.96972833
2011-08-12 00:00:00,6.31242296
2011-08-13 00:00:00,6.7979716
2011-08-14 00:00:00,9.77820713
2011-08-15 00:00:00,9.26323877
2011-08-16 00:00:00,9.5779113
2011-08-17 00:00:00,7.99886482
2011-08-18 00:00:00,6.1145595
2011-08-19 00:00:00,7.41319369
2011-08-20 00:00:00,6.10397746
2011-08-21 00:00:00,5.57001909
2011-08-22 00:00:00,7.23054005
2011-08-23 00:00:00,5.45671341
2011-08-24 00:00:00,9.52533281
2011-08-25 00:00:00,6.85117903
2011-08-26 00:00:00,5.08571809
2011-08-27 00:00:00,5.07591598
2011-08-28 00:00:00,4.24898819
2011-08-29 00:00:00,5.35302216
2011-08-30 00:00:00,5.3418445
2011-08-31 00:00:00,10.10021477
2011-09-01 00:00:00,5.69525979
2011-09-02 00:00:00,5.26021947
2011-09-03 00:00:00,6.07488965
2011-09-04 00:00:00,9.10167977
2011-09-05 00:00:00,7.16748946
2011-09-06 00:00:00,6.40762714
2011-09-07 00:00:00,8.10420009
2011-09-08 00:00:00,4.9515221
2011-09-09 00:00:00,7.39910874
2011-09-10 00:00:00,5.89377078
2011-09-11 00:00:00,4.71826473
2011-09-12 00:00:00,5.38775655
2011-09-13 00:00:00,4.74685664
2011-09-14 00:00:00,3.85622561
2011-09-15 00:00:00,3.88694001
2011-09-16 00:00:00,7.98324496
2011-09-17 00:00:00,5.4756153
2011-09-18 00:00:00,4.96046949
2011-09-19 00:00:00,6.00913231
2011-09-20 00:00:00,6.01759103
2011-09-21 00:00:00,5.34280467
2011-09-22 00:00:00,4.47693446
2011-09-23 00:00:00,3.83846876
2011-09-24 00:00:00,7.17138576
2011-09-25 00:00:00,3.23532626
2011-09-26 00:00:00,3.33132041
2011-09-27 00:00:00,4.17476213
2011-09-28 00:00:00,4.57610176
2011-09-29 00:00:00,3.56288467
2011-09-30 00:00:00,3.38489362
2011-10-01 00:00:00,3.5672863
2011-10-02 00:00:00,3.26002348
2011-10-03 00:00:00,9.34666058
2011-10-04 00:00:00,3.40150005
2011-10-05 00:00:00,3.52404524
2011-10-06 00:00:00,6.66264112
2011-10-07 00:00:00,5.68168641
2011-10-08 00:00:00,3.92876955
2011-10-09 00:00:00,3.07908946
2011-10-10 00:00:00,3.17994555
2011-10-11 00:00:00,4.8110874
2011-10-12 00:00:00,4.52713498
2011-10-13 00:00:00,4.68456623
2011-10-14 00:00:00,3.47204625
2011-10-15 00:00:00,3.47903207
2011-10-16 00:00:00,2.8099505
2011-10-17 00:00:00,4.46768129
2011-10-18 00:00:00,3.1571327
2011-10-19 00:00:00,3.42772158
2011-10-20 00:00:00,5.74099126
2011-10-21 00:00:00,2.79374852
2011-10-22 00:00:00,2.66416828
2011-10-23 00:00:00,3.00894325
2011-10-24 00:00:00,3.24402503
2011-10-25 00:00:00,3.01637396
2011-10-26 00:00:00,3.39589176
2011-10-27 00:00:00,2.51974203
2011-10-28 00:00:00,3.15074039
2011-10-29 00:00:00,3.40234917
2011-10-30 00:00:00,3.40992865
2011-10-31 00:00:00,2.56528203
2011-11-01 00:00:00,5.1065652
2011-11-02 00:00:00,3.23511613
2011-11-03 00:00:00,2.88038385
2011-11-04 00:00:00,3.33893916
2011-11-05 00:00:00,3.42899532
2011-11-06 00:00:00,2.68651732
2011-11-07 00:00:00,3.44751402
2011-11-08 00:00:00,3.72947765
2011-11-09 00:00:00,3.78935692
2011-11-10 00:00:00,3.43121601
2011-11-11 00:00:00,2.04213243
2011-11-12 00:00:00,2.58769763
2011-11-13 00:00:00,2.52287731
2011-11-14 00:00:00,2.76633599
2011-11-15 00:00:00,3.20336403
2011-11-16 00:00:00,3.57793717
2011-11-17 00:00:00,2.95917489
2011-11-18 00:00:00,3.34454677
2011-11-19 00:00:00,3.05504471
2011-11-20 00:00:00,4.0309302
2011-11-21 00:00:00,2.50056261
2011-11-22 00:00:00,3.37516787
2011-11-23 00:00:00,3.41667059
2011-11-24 00:00:00,3.49219286
2011-11-25 00:00:00,3.78509764
2011-11-26 00:00:00,3.60336148
2011-11-27 00:00:00,2.73332716
2011-11-28 00:00:00,3.04363533
2011-11-29 00:00:00,4.44141507
2011-11-30 00:00:00,3.29898062
2011-12-01 00:00:00,4.31536335
2011-12-02 00:00:00,4.30495028
2011-12-03 00:00:00,4.0934545
2011-12-04 00:00:00,3.5088385
2011-12-05 00:00:00,3.61583294
2011-12-06 00:00:00,3.49937086
2011-12-07 00:00:00,3.99867645
2011-12-08 00:00:00,3.28631467
2011-12-09 00:00:00,2.96146207
2011-12-10 00:00:00,3.02294953
2011-12-11 00:00:00,90.99811174
2011-12-12 00:00:00,305.20213478
2011-12-13 00:00:00,4.77703305
2011-12-14 00:00:00,3.6461913
2011-12-15 00:00:00,8.39607542
2011-12-16 00:00:00,2.836012
2011-12-17 00:00:00,2.72970204
2011-12-18 00:00:00,3.89415776
2011-12-19 00:00:00,3.61261747
2011-12-20 00:00:00,5.83700461
2011-12-21 00:00:00,3.99252286
2011-12-22 00:00:00,4.15561326
2011-12-23 00:00:00,3.10079941
2011-12-24 00:00:00,2.23895545
2011-12-25 00:00:00,2.78505591
2011-12-26 00:00:00,3.40552884
2011-12-27 00:00:00,2.76747331
2011-12-28 00:00:00,3.33596172
2011-12-29 00:00:00,4.0354475
2011-12-30 00:00:00,3.52080887
2011-12-31 00:00:00,3.62038935
2012-01-01 00:00:00,3.22260941
2012-01-02 00:00:00,5.2069139
2012-01-03 00:00:00,5.78307056
2012-01-04 00:00:00,14.21969541
2012-01-05 00:00:00,5.55023698
2012-01-06 00:00:00,6.65531797
2012-01-07 00:00:00,4.83857232
2012-01-08 00:00:00,3.44381947
2012-01-09 00:00:00,6.16347974
2012-01-10 00:00:00,4.64067614
2012-01-11 00:00:00,5.17871126
2012-01-12 00:00:00,41.82887588
2012-01-13 00:00:00,9.94639858
2012-01-14 00:00:00,11.73821501
2012-01-15 00:00:00,6.7042272
2012-01-16 00:00:00,30.6769841
2012-01-17 00:00:00,23.16297162
2012-01-18 00:00:00,11.20841262
2012-01-19 00:00:00,7.25502575
2012-01-20 00:00:00,43.74500914
2012-01-21 00:00:00,5.32543933
2012-01-22 00:00:00,3.21846767
2012-01-23 00:00:00,4.32893996
2012-01-24 00:00:00,8.74090361
2012-01-25 00:00:00,7.51802097
2012-01-26 00:00:00,7.15324525
2012-01-27 00:00:00,21.44948903
2012-01-28 00:00:00,6.21920755
2012-01-29 00:00:00,221.28355145
2012-01-30 00:00:00,5.00811954
2012-01-31 00:00:00,27.76413677
2012-02-01 00:00:00,7.67023534
2012-02-02 00:00:00,10.52551844
2012-02-03 00:00:00,7.14420136
2012-02-04 00:00:00,8.85793127
2012-02-05 00:00:00,4.45615015
2012-02-06 00:00:00,4.48191176
2012-02-07 00:00:00,5.50077725
2012-02-08 00:00:00,4.40704453
2012-02-09 00:00:00,5.95689282
2012-02-10 00:00:00,7.26552646
2012-02-11 00:00:00,4.07907004
2012-02-12 00:00:00,3.47829872
2012-02-13 00:00:00,4.81346772
2012-02-14 00:00:00,6.96051344
2012-02-15 00:00:00,15.26703072
2012-02-16 00:00:00,9.73008108
2012-02-17 00:00:00,3.53606055
2012-02-18 00:00:00,3.79084356
2012-02-19 00:00:00,2.44848079
2012-02-20 00:00:00,3.9273343
2012-02-21 00:00:00,3.68499377
2012-02-22 00:00:00,3.3301254
2012-02-23 00:00:00,4.19034459
2012-02-24 00:00:00,4.33478143
2012-02-25 00:00:00,4.26574148
2012-02-26 00:00:00,2.61240263
2012-02-27 00:00:00,4.78372398
2012-02-28 00:00:00,5.47527216
2012-02-29 00:00:00,3.15391449
2012-03-01 00:00:00,6.63650636
2012-03-02 00:00:00,4.45115638
2012-03-03 00:00:00,3.04970302
2012-03-04 00:00:00,3.95643698
2012-03-05 00:00:00,4.57778698
2012-03-06 00:00:00,4.77293119
2012-03-07 00:00:00,4.97452409
2012-03-08 00:00:00,4.28583196
2012-03-09 00:00:00,3.56641541
2012-03-10 00:00:00,5.05300613
2012-03-11 00:00:00,3.07837341
2012-03-12 00:00:00,3.51928212
2012-03-13 00:00:00,10.06316769
2012-03-14 00:00:00,5.98762025
2012-03-15 00:00:00,4.16277495
2012-03-16 00:00:00,7.96536218
2012-03-17 00:00:00,4.23269898
2012-03-18 00:00:00,3.01294827
2012-03-19 00:00:00,4.23856313
2012-03-20 00:00:00,4.28587033
2012-03-21 00:00:00,4.19889868
2012-03-22 00:00:00,3.31425094
2012-03-23 00:00:00,3.85590401
2012-03-24 00:00:00,4.46816675
2012-03-25 00:00:00,13.87452827
2012-03-26 00:00:00,7.26561565
2012-03-27 00:00:00,3.94960465
2012-03-28 00:00:00,4.67877081
2012-03-29 00:00:00,4.69239431
2012-03-30 00:00:00,4.04466777
2012-03-31 00:00:00,4.66025176
2012-04-01 00:00:00,4.34212197
2012-04-02 00:00:00,4.14115894
2012-04-03 00:00:00,4.62668219
2012-04-04 00:00:00,3.95271361
2012-04-05 00:00:00,6.2116662
2012-04-06 00:00:00,4.94414079
2012-04-07 00:00:00,3.89581731
2012-04-08 00:00:00,3.8064745
2012-04-09 00:00:00,3.83316764
2012-04-10 00:00:00,4.69114701
2012-04-11 00:00:00,6.53992391
2012-04-12 00:00:00,6.96030524
2012-04-13 00:00:00,4.42240979
2012-04-14 00:00:00,5.88161612
2012-04-15 00:00:00,4.03081438
2012-04-16 00:00:00,4.67124833
2012-04-17 00:00:00,7.52707743
2012-04-18 00:00:00,5.87363778
2012-04-19 00:00:00,5.94767942
2012-04-20 00:00:00,6.07277319
2012-04-21 00:00:00,6.263791
2012-04-22 00:00:00,5.15564775
2012-04-23 00:00:00,4.34820541
2012-04-24 00:00:00,5.43974157
2012-04-25 00:00:00,5.27822828
2012-04-26 00:00:00,13.33086106
2012-04-27 00:00:00,6.9636861
2012-04-28 00:00:00,5.3321923
2012-04-29 00:00:00,5.79655728
2012-04-30 00:00:00,4.96371671
2012-05-01 00:00:00,6.49137637
2012-05-02 00:00:00,6.68304753
2012-05-03 00:00:00,8.49677544
2012-05-04 00:00:00,10.52965254
2012-05-05 00:00:00,9.92443083
2012-05-06 00:00:00,8.47898308
2012-05-07 00:00:00,10.57768272
2012-05-08 00:00:00,12.78385726
2012-05-09 00:00:00,14.96129097
2012-05-10 00:00:00,9.90617607
2012-05-11 00:00:00,10.00517341
2012-05-12 00:00:00,12.89572253
2012-05-13 00:00:00,10.1650517
2012-05-14 00:00:00,28.27673306
2012-05-15 00:00:00,19.59848847
2012-05-16 00:00:00,13.98413588
2012-05-17 00:00:00,10.10983418
2012-05-18 00:00:00,15.75663471
2012-05-19 00:00:00,33.30233593
2012-05-20 00:00:00,22.03784271
2012-05-21 00:00:00,18.00690588
2012-05-22 00:00:00,14.48193745
2012-05-23 00:00:00,16.09408162
2012-05-24 00:00:00,20.59204355
2012-05-25 00:00:00,19.10534085
2012-05-26 00:00:00,16.87447099
2012-05-27 00:00:00,15.29363421
2012-05-28 00:00:00,20.21974674
2012-05-29 00:00:00,18.96538173
2012-05-30 00:00:00,16.86572549
2012-05-31 00:00:00,13.60278435
2012-06-01 00:00:00,15.68116299
2012-06-02 00:00:00,9.96264787
2012-06-03 00:00:00,15.02353311
2012-06-04 00:00:00,28.12443169
2012-06-05 00:00:00,29.98382458
2012-06-06 00:00:00,13.28754541
2012-06-07 00:00:00,20.49586485
2012-06-08 00:00:00,16.81802928
2012-06-09 00:00:00,22.52987299
2012-06-10 00:00:00,24.41006786
2012-06-11 00:00:00,20.67463329
2012-06-12 00:00:00,12.59682379
2012-06-13 00:00:00,35.1762952
2012-06-14 00:00:00,35.89565212
2012-06-15 00:00:00,35.61308945
2012-06-16 00:00:00,30.02680517
2012-06-17 00:00:00,24.4001962
2012-06-18 00:00:00,26.16138093
2012-06-19 00:00:00,26.94018882
2012-06-20 00:00:00,21.58001528
2012-06-21 00:00:00,26.27883814
2012-06-22 00:00:00,29.83422135
2012-06-23 00:00:00,15.19853598
2012-06-24 00:00:00,16.06404355
2012-06-25 00:00:00,14.82897323
2012-06-26 00:00:00,19.65510869
2012-06-27 00:00:00,17.42605631
2012-06-28 00:00:00,16.85485099
2012-06-29 00:00:00,11.58999775
2012-06-30 00:00:00,14.1692415
2012-07-01 00:00:00,10.02531446
2012-07-02 00:00:00,13.30033059
2012-07-03 00:00:00,17.70742136
2012-07-04 00:00:00,12.04784878
2012-07-05 00:00:00,13.38649042
2012-07-06 00:00:00,12.41769967
2012-07-07 00:00:00,45.39267827
2012-07-08 00:00:00,12.394001
2012-07-09 00:00:00,15.91462354
2012-07-10 00:00:00,22.70876035
2012-07-11 00:00:00,17.78720701
2012-07-12 00:00:00,16.10499023
2012-07-13 00:00:00,12.71610684
2012-07-14 00:00:00,16.39495791
2012-07-15 00:00:00,16.82730601
2012-07-16 00:00:00,21.32899927
2012-07-17 00:00:00,20.25827138
2012-07-18 00:00:00,25.25477096
2012-07-19 00:00:00,20.39232492
2012-07-20 00:00:00,30.14867241
2012-07-21 00:00:00,28.9098919
2012-07-22 00:00:00,15.35397674
2012-07-23 00:00:00,23.16193893
2012-07-24 00:00:00,17.55491401
2012-07-25 00:00:00,15.29289555
2012-07-26 00:00:00,18.68667012
2012-07-27 00:00:00,15.17561226
2012-07-28 00:00:00,20.70498525
2012-07-29 00:00:00,17.74577763
2012-07-30 00:00:00,21.59461114
2012-07-31 00:00:00,19.84360187
2012-08-01 00:00:00,20.21423246
2012-08-02 00:00:00,19.86616974
2012-08-03 00:00:00,17.9249095
2012-08-04 00:00:00,24.23379789
2012-08-05 00:00:00,24.52949124
2012-08-06 00:00:00,22.199207
2012-08-07 00:00:00,20.92753532
2012-08-08 00:00:00,52.18018387
2012-08-09 00:00:00,18.36985252
2012-08-10 00:00:00,45.85604941
2012-08-11 00:00:00,17.37179137
2012-08-12 00:00:00,17.49173695
2012-08-13 00:00:00,25.04966154
2012-08-14 00:00:00,21.93973905
2012-08-15 00:00:00,28.12433709
2012-08-16 00:00:00,32.70348326
2012-08-17 00:00:00,30.58990923
2012-08-18 00:00:00,20.76717614
2012-08-19 00:00:00,18.95507601
2012-08-20 00:00:00,28.01583883
2012-08-21 00:00:00,23.26574408
2012-08-22 00:00:00,24.5640378
2012-08-23 00:00:00,21.53412752
2012-08-24 00:00:00,18.81258311
2012-08-25 00:00:00,21.92109799
2012-08-26 00:00:00,22.34564361
2012-08-27 00:00:00,29.03414368
2012-08-28 00:00:00,23.62564327
2012-08-29 00:00:00,24.54703076
2012-08-30 00:00:00,27.34385576
2012-08-31 00:00:00,32.39425452
2012-09-01 00:00:00,28.87869838
2012-09-02 00:00:00,31.86619313
2012-09-03 00:00:00,36.95385361
2012-09-04 00:00:00,30.59917481
2012-09-05 00:00:00,25.18379882
2012-09-06 00:00:00,28.46114685
2012-09-07 00:00:00,18.75177954
2012-09-08 00:00:00,23.92353501
2012-09-09 00:00:00,20.56845317
2012-09-10 00:00:00,22.3581976
2012-09-11 00:00:00,29.23196182
2012-09-12 00:00:00,23.00668134
2012-09-13 00:00:00,20.11991821
2012-09-14 00:00:00,21.40527069
2012-09-15 00:00:00,16.00925068
2012-09-16 00:00:00,14.37584654
2012-09-17 00:00:00,14.49014511
2012-09-18 00:00:00,19.83549726
2012-09-19 00:00:00,22.47986657
2012-09-20 00:00:00,20.6905111
2012-09-21 00:00:00,29.49860957
2012-09-22 00:00:00,15.707411
2012-09-23 00:00:00,15.21996842
2012-09-24 00:00:00,27.32303762
2012-09-25 00:00:00,17.18850981
2012-09-26 00:00:00,18.39848429
2012-09-27 00:00:00,17.75388518
2012-09-28 00:00:00,57.9866703
2012-09-29 00:00:00,14.87112626
2012-09-30 00:00:00,12.37119439
2012-10-01 00:00:00,15.05241324
2012-10-02 00:00:00,25.53766212
2012-10-03 00:00:00,23.89542547
2012-10-04 00:00:00,129.0727315
2012-10-05 00:00:00,27.33750416
2012-10-06 00:00:00,23.63559135
2012-10-07 00:00:00,23.24799372
2012-10-08 00:00:00,29.1855467
2012-10-09 00:00:00,24.92948098
2012-10-10 00:00:00,22.58048511
2012-10-11 00:00:00,25.1547753
2012-10-12 00:00:00,18.97829142
2012-10-13 00:00:00,24.55671427
2012-10-14 00:00:00,16.36760937
2012-10-15 00:00:00,19.19003194
2012-10-16 00:00:00,25.96467158
2012-10-17 00:00:00,66.89339529
2012-10-18 00:00:00,18.16174438
2012-10-19 00:00:00,17.28631948
2012-10-20 00:00:00,16.59501444
2012-10-21 00:00:00,22.27543359
2012-10-22 00:00:00,23.10204087
2012-10-23 00:00:00,24.37162899
2012-10-24 00:00:00,22.20707536
2012-10-25 00:00:00,18.26830049
2012-10-26 00:00:00,16.80943206
2012-10-27 00:00:00,13.76313528
2012-10-28 00:00:00,12.84233689
2012-10-29 00:00:00,15.0975509
2012-10-30 00:00:00,23.28136658
2012-10-31 00:00:00,23.11370123
2012-11-01 00:00:00,22.03532797
2012-11-02 00:00:00,25.18210027
2012-11-03 00:00:00,20.58374693
2012-11-04 00:00:00,18.07275203
2012-11-05 00:00:00,25.83596115
2012-11-06 00:00:00,22.98457161
2012-11-07 00:00:00,29.35341825
2012-11-08 00:00:00,27.51470818
2012-11-09 00:00:00,20.56769981
2012-11-10 00:00:00,21.42115168
2012-11-11 00:00:00,17.92127199
2012-11-12 00:00:00,18.20735207
2012-11-13 00:00:00,18.42871936
2012-11-14 00:00:00,22.71522209
2012-11-15 00:00:00,29.56062276
2012-11-16 00:00:00,32.35921036
2012-11-17 00:00:00,27.92768269
2012-11-18 00:00:00,25.4443562
2012-11-19 00:00:00,27.02349917
2012-11-20 00:00:00,28.15159803
2012-11-21 00:00:00,32.87941782
2012-11-22 00:00:00,23.86825165
2012-11-23 00:00:00,23.99715144
2012-11-24 00:00:00,22.73202401
2012-11-25 00:00:00,27.71888794
2012-11-26 00:00:00,27.27039836
2012-11-27 00:00:00,79.95789105
2012-11-28 00:00:00,44.72614721
2012-11-29 00:00:00,30.9318334
2012-11-30 00:00:00,21.88004872
2012-12-01 00:00:00,29.99228087
2012-12-02 00:00:00,15.02822634
2012-12-03 00:00:00,18.85263816
2012-12-04 00:00:00,24.16998401
2012-12-05 00:00:00,26.6733515
2012-12-06 00:00:00,31.05820845
2012-12-07 00:00:00,25.9703386
2012-12-08 00:00:00,25.06019442
2012-12-09 00:00:00,24.43926299
2012-12-10 00:00:00,32.60099193
2012-12-11 00:00:00,30.6428106
2012-12-12 00:00:00,27.61405036
2012-12-13 00:00:00,42.77546793
2012-12-14 00:00:00,32.88696018
2012-12-15 00:00:00,26.426188
2012-12-16 00:00:00,27.40011287
2012-12-17 00:00:00,32.24930878
2012-12-18 00:00:00,37.08634431
2012-12-19 00:00:00,39.25169662
2012-12-20 00:00:00,30.62284069
2012-12-21 00:00:00,35.57252966
2012-12-22 00:00:00,39.98089285
2012-12-23 00:00:00,32.40114679
2012-12-24 00:00:00,30.76535974
2012-12-25 00:00:00,21.56338759
2012-12-26 00:00:00,29.20703966
2012-12-27 00:00:00,35.43010858
2012-12-28 00:00:00,38.51894572
2012-12-29 00:00:00,30.58246185
2012-12-30 00:00:00,35.09140165
2012-12-31 00:00:00,26.99566664
2013-01-01 00:00:00,23.37476946
2013-01-02 00:00:00,29.18198114
2013-01-03 00:00:00,35.68268787
2013-01-04 00:00:00,42.89840546
2013-01-05 00:00:00,30.06402764
2013-01-06 00:00:00,37.02643176
2013-01-07 00:00:00,34.80264212
2013-01-08 00:00:00,29.80098536
2013-01-09 00:00:00,33.87855401
2013-01-10 00:00:00,152.17272586
2013-01-11 00:00:00,44.13601946
2013-01-12 00:00:00,38.36175715
2013-01-13 00:00:00,35.86482633
2013-01-14 00:00:00,35.47591933
2013-01-15 00:00:00,34.17528217
2013-01-16 00:00:00,40.03464889
2013-01-17 00:00:00,36.8345206
2013-01-18 00:00:00,39.75901296
2013-01-19 00:00:00,63.02193154
2013-01-20 00:00:00,33.70685415
2013-01-21 00:00:00,30.62610484
2013-01-22 00:00:00,29.87214152
2013-01-23 00:00:00,45.66376477
2013-01-24 00:00:00,42.78012497
2013-01-25 00:00:00,40.13334087
2013-01-26 00:00:00,48.09323725
2013-01-27 00:00:00,47.75957992
2013-01-28 00:00:00,42.66449033
2013-01-29 00:00:00,50.78193782
2013-01-30 00:00:00,39.13531897
2013-01-31 00:00:00,42.31036818
2013-02-01 00:00:00,49.20923656
2013-02-02 00:00:00,54.79985834
2013-02-03 00:00:00,72.35764756
2013-02-04 00:00:00,47.3593669
2013-02-05 00:00:00,42.90852642
2013-02-06 00:00:00,33.47964254
2013-02-07 00:00:00,45.37600821
2013-02-08 00:00:00,53.57266767
2013-02-09 00:00:00,41.81383069
2013-02-10 00:00:00,43.83953143
2013-02-11 00:00:00,49.32792778
2013-02-12 00:00:00,48.61700477
2013-02-13 00:00:00,51.50697092
2013-02-14 00:00:00,49.49477446
2013-02-15 00:00:00,53.36447438
2013-02-16 00:00:00,53.91976276
2013-02-17 00:00:00,49.1021201
2013-02-18 00:00:00,39.08462929
2013-02-19 00:00:00,50.51556581
2013-02-20 00:00:00,48.65658234
2013-02-21 00:00:00,47.39446
2013-02-22 00:00:00,56.97276299
2013-02-23 00:00:00,49.74906996
2013-02-24 00:00:00,46.36386186
2013-02-25 00:00:00,64.694706
2013-02-26 00:00:00,54.54951162
2013-02-27 00:00:00,52.05842396
2013-02-28 00:00:00,61.69368024
2013-03-01 00:00:00,71.21074427
2013-03-02 00:00:00,54.50251001
2013-03-03 00:00:00,41.44089193
2013-03-04 00:00:00,53.43016694
2013-03-05 00:00:00,51.15126817
2013-03-06 00:00:00,60.59100527
2013-03-07 00:00:00,158.50149922
2013-03-08 00:00:00,55.6880887
2013-03-09 00:00:00,39.84122112
2013-03-10 00:00:00,64.60075075
2013-03-11 00:00:00,56.8499929
2013-03-12 00:00:00,50.36590821
2013-03-13 00:00:00,63.01622716
2013-03-14 00:00:00,55.59309207
2013-03-15 00:00:00,62.68231527
2013-03-16 00:00:00,37.94693049
2013-03-17 00:00:00,31.01708237
2013-03-18 00:00:00,36.37341092
2013-03-19 00:00:00,53.53768945
2013-03-20 00:00:00,34.14708481
2013-03-21 00:00:00,46.79446898
2013-03-22 00:00:00,64.6326007
2013-03-23 00:00:00,62.01260975
2013-03-24 00:00:00,38.61417031
2013-03-25 00:00:00,47.36378797
2013-03-26 00:00:00,43.96831871
2013-03-27 00:00:00,58.81127579
2013-03-28 00:00:00,45.41463054
2013-03-29 00:00:00,76.29513174
2013-03-30 00:00:00,45.94568999
2013-03-31 00:00:00,54.29219339
